12:13:37.622802,a
12:13:37.622900,a
12:13:37.623102,a
12:13:37.623205,a
12:13:37.623302,a
12:13:37.623406,a
12:13:37.623500,a
12:13:37.623600,a
12:13:37.623706,a
12:13:37.623806,a
12:13:37.623900,a
12:13:37.624101,a
12:13:37.624208,a
12:13:37.624300,a
12:13:37.624405,a
12:13:37.624503,a
12:13:37.624603,a
12:13:37.624704,a
12:13:37.624805,a
12:13:37.624902,a
12:13:37.625100,a
12:13:37.625206,a
12:13:37.625303,a
12:13:37.625404,a
12:13:37.625504,a
12:13:37.625600,a
12:13:37.625702,a
12:13:37.625802,a
12:13:37.625904,a
12:13:37.626106,a
12:13:37.626204,a
12:13:37.626304,a
12:13:37.626405,a
12:13:37.626502,a
12:13:37.626600,a
12:13:37.626705,a
12:13:37.626804,a
12:13:37.626905,a
12:13:37.627105,a
12:13:37.627206,a
12:13:37.627306,a
12:13:37.627401,a
12:13:37.627503,a
12:13:37.627605,a
12:13:37.627701,a
12:13:37.627802,a
12:13:37.627906,a
12:13:37.628101,a
12:13:37.628200,a
12:13:37.628304,a
12:13:37.628401,a
12:13:37.628503,a
12:13:37.628608,a
12:13:37.628700,a
12:13:37.628802,a
12:13:37.628905,a
12:13:37.629100,a
12:13:37.629201,a
12:13:37.629306,a
12:13:37.629400,a
12:13:37.629505,a
12:13:37.629603,a
12:13:37.629700,a
12:13:37.629803,a
12:13:37.629902,a
12:13:37.630100,a
12:13:37.630203,a
12:13:37.630302,a
12:13:37.630400,a
12:13:37.630507,a
12:13:37.630608,a
12:13:37.630700,a
12:13:37.630801,a
12:13:37.630903,a
12:13:37.631102,a
12:13:37.631204,a
12:13:37.631302,a
12:13:37.631403,a
12:13:37.631502,a
12:13:37.631601,a
12:13:37.631708,a
12:13:37.631806,a
12:13:37.631904,a
12:13:37.632104,a
12:13:37.632207,a
12:13:37.632302,a
12:13:37.632401,a
12:13:37.632505,a
12:13:37.632600,a
12:13:37.632702,a
12:13:37.632803,a
12:13:37.632905,a
12:13:37.633103,a
12:13:37.633205,a
12:13:37.633300,a
12:13:37.633403,a
12:13:37.633501,a
12:13:37.633604,a
12:13:37.633702,a
12:13:37.633804,a
12:13:37.633901,a
12:13:37.634100,a
12:13:37.634207,a
12:13:37.634306,a
12:13:37.634401,a
12:13:37.634505,a
12:13:37.634601,a
12:13:37.634701,a
12:13:37.634804,a
12:13:37.634900,a
12:13:37.635103,a
12:13:37.635203,a
12:13:37.635300,a
12:13:37.635404,a
12:13:37.635502,a
12:13:37.635600,a
12:13:37.635705,a
12:13:37.635805,a
12:13:37.635904,a
12:13:37.636107,a
12:13:37.636205,a
12:13:37.636304,a
12:13:37.636405,a
12:13:37.636504,a
12:13:37.636603,a
12:13:37.636701,a
12:13:37.636802,a
12:13:37.636901,a
12:13:37.637103,a
12:13:37.637205,a
12:13:37.637300,a
12:13:37.637407,a
12:13:37.637501,a
12:13:37.637600,a
12:13:37.637702,a
12:13:37.637801,a
12:13:37.637904,a
12:13:37.638100,a
12:13:37.638206,a
12:13:37.638300,a
12:13:37.638405,a
12:13:37.638503,a
12:13:37.638602,a
12:13:37.638700,a
12:13:37.638801,a
12:13:37.638901,a
12:13:37.639101,a
12:13:37.639204,a
12:13:37.639305,a
12:13:37.639401,a
12:13:37.639502,a
12:13:37.639605,a
12:13:37.639701,a
12:13:37.639806,a
12:13:37.639903,a
12:13:37.640107,a
12:13:37.640205,a
12:13:37.640305,a
12:13:37.640404,a
12:13:37.640504,a
12:13:37.640604,a
12:13:37.640706,a
12:13:37.640805,a
12:13:37.640904,a
12:13:37.641102,a
12:13:37.641205,a
12:13:37.641303,a
12:13:37.641400,a
12:13:37.641504,a
12:13:37.641607,a
12:13:37.641701,a
12:13:37.641806,a
12:13:37.641901,a
12:13:37.642103,a
12:13:37.642205,a
12:13:37.642301,a
12:13:37.642406,a
12:13:37.642502,a
12:13:37.642607,a
12:13:37.642701,a
12:13:37.642803,a
12:13:37.642902,a
12:13:37.643100,a
12:13:37.643206,a
12:13:37.643307,a
12:13:37.643404,a
12:13:37.643501,a
12:13:37.643607,a
12:13:37.643700,a
12:13:37.643806,a
12:13:37.643902,a
12:13:37.644100,a
12:13:37.644207,a
12:13:37.644300,a
12:13:37.644406,a
12:13:37.644507,a
12:13:37.644603,a
12:13:37.644702,a
12:13:37.644803,a
12:13:37.644904,a
12:13:37.645100,a
12:13:37.645207,a
12:13:37.645301,a
12:13:37.645406,a
12:13:37.645504,a
12:13:37.645600,a
12:13:37.645705,a
12:13:37.645801,a
12:13:37.645900,a
12:13:37.646105,a
12:13:37.646202,a
12:13:37.646307,a
12:13:37.646403,a
12:13:37.646500,a
12:13:37.646605,a
12:13:37.646707,a
12:13:37.646803,a
12:13:37.647104,a
12:13:37.647202,a
12:13:37.647300,a
12:13:37.647405,a
12:13:37.647501,a
12:13:37.647605,a
12:13:37.647708,a
12:13:37.647802,a
12:13:37.647906,a
12:13:37.648106,a
12:13:37.648200,a
12:13:37.648307,a
12:13:37.648402,a
12:13:37.648502,a
12:13:37.648604,a
12:13:37.648702,a
12:13:37.648808,a
12:13:37.648903,a
12:13:37.649103,a
12:13:37.649208,a
12:13:37.649304,a
12:13:37.649408,a
12:13:37.649502,a
12:13:37.649605,a
12:13:37.649703,a
12:13:37.649806,a
12:13:37.649901,a
12:13:37.650103,a
12:13:37.650204,a
12:13:37.650303,a
12:13:37.650400,a
12:13:37.650503,a
12:13:37.650601,a
12:13:37.650708,a
12:13:37.650804,a
12:13:37.650902,a
12:13:37.651104,a
12:13:37.651202,a
12:13:37.651308,a
12:13:37.651406,a
12:13:37.651506,a
12:13:37.651601,a
12:13:37.651708,a
12:13:37.651805,a
12:13:37.651901,a
12:13:37.652100,a
12:13:37.652204,a
12:13:37.652300,a
12:13:37.652407,a
12:13:37.652505,a
12:13:37.652607,a
12:13:37.652704,a
12:13:37.652801,a
12:13:37.652906,a
12:13:37.653105,a
12:13:37.653208,a
12:13:37.653304,a
12:13:37.653400,a
12:13:37.653504,a
12:13:37.653606,a
12:13:37.653703,a
12:13:37.653801,a
12:13:37.653906,a
12:13:37.654100,a
12:13:37.654208,a
12:13:37.654307,a
12:13:37.654402,a
12:13:37.654508,a
12:13:37.654606,a
12:13:37.654703,a
12:13:37.654806,a
12:13:37.654903,a
12:13:37.655105,a
12:13:37.655203,a
12:13:37.655302,a
12:13:37.655407,a
12:13:37.655504,a
12:13:37.655600,a
12:13:37.655706,a
12:13:37.655803,a
12:13:37.655907,a
12:13:37.656100,a
12:13:37.656206,a
12:13:37.656301,a
12:13:37.656405,a
12:13:37.656501,a
12:13:37.656606,a
12:13:37.656703,a
12:13:37.656806,a
12:13:37.656902,a
12:13:37.657107,a
12:13:37.657200,a
12:13:37.657306,a
12:13:37.657407,a
12:13:37.657507,a
12:13:37.657600,a
12:13:37.657705,a
12:13:37.657802,a
12:13:37.657905,a
12:13:37.658100,a
12:13:37.658205,a
12:13:37.658303,a
12:13:37.658408,a
12:13:37.658503,a
12:13:37.658601,a
12:13:37.658708,a
12:13:37.658805,a
12:13:37.658903,a
12:13:37.659108,a
12:13:37.659206,a
12:13:37.659303,a
12:13:37.659408,a
12:13:37.659503,a
12:13:37.659607,a
12:13:37.659704,a
12:13:37.659800,a
12:13:37.659907,a
12:13:37.660101,a
12:13:37.660207,a
12:13:37.660303,a
12:13:37.660408,a
12:13:37.660504,a
12:13:37.660601,a
12:13:37.660707,a
12:13:37.660804,a
12:13:37.660902,a
12:13:37.661106,a
12:13:37.661202,a
12:13:37.661308,a
12:13:37.661404,a
12:13:37.661500,a
12:13:37.661607,a
12:13:37.661704,a
12:13:37.661801,a
12:13:37.661907,a
12:13:37.662107,a
12:13:37.662207,a
12:13:37.662303,a
12:13:37.662400,a
12:13:37.662504,a
12:13:37.662601,a
12:13:37.662704,a
12:13:37.662805,a
12:13:37.662907,a
12:13:37.663105,a
12:13:37.663205,a
12:13:37.663303,a
12:13:37.663408,a
12:13:37.663507,a
12:13:37.663606,a
12:13:37.663703,a
12:13:37.663806,a
12:13:37.663904,a
12:13:37.664103,a
12:13:37.664201,a
12:13:37.664300,a
12:13:37.664408,a
12:13:37.664502,a
12:13:37.664603,a
12:13:37.664705,a
12:13:37.664802,a
12:13:37.664904,a
12:13:37.665102,a
12:13:37.665203,a
12:13:37.665300,a
12:13:37.665408,a
12:13:37.665505,a
12:13:37.665609,a
12:13:37.665702,a
12:13:37.665805,a
12:13:37.665908,a
12:13:37.666100,a
12:13:37.666205,a
12:13:37.666307,a
12:13:37.666400,a
12:13:37.666500,a
12:13:37.666602,a
12:13:37.666705,a
12:13:37.666801,a
12:13:37.666905,a
12:13:37.667106,a
12:13:37.667206,a
12:13:37.667301,a
12:13:37.667405,a
12:13:37.667500,a
12:13:37.667602,a
12:13:37.667701,a
12:13:37.667801,a
12:13:37.667906,a
12:13:37.668106,a
12:13:37.668205,a
12:13:37.668307,a
12:13:37.668405,a
12:13:37.668506,a
12:13:37.668602,a
12:13:37.668703,a
12:13:37.668804,a
12:13:37.668904,a
12:13:37.669101,a
12:13:37.669204,a
12:13:37.669306,a
12:13:37.669401,a
12:13:37.669500,a
12:13:37.669601,a
12:13:37.669704,a
12:13:37.669803,a
12:13:37.669904,a
12:13:37.670108,a
12:13:37.670204,a
12:13:37.670308,a
12:13:37.670402,a
12:13:37.670503,a
12:13:37.670608,a
12:13:37.670703,a
12:13:37.670803,a
12:13:37.670901,a
12:13:37.671104,a
12:13:37.671203,a
12:13:37.671303,a
12:13:37.671402,a
12:13:37.671500,a
12:13:37.671600,a
12:13:37.671706,a
12:13:37.671806,a
12:13:37.671900,a
12:13:37.672100,a
12:13:37.672206,a
12:13:37.672304,a
12:13:37.672404,a
12:13:37.672504,a
12:13:37.672603,a
12:13:37.672703,a
12:13:37.672801,a
12:13:37.672902,a
12:13:37.673102,a
12:13:37.673204,a
12:13:37.673306,a
12:13:37.673401,a
12:13:37.673507,a
12:13:37.673603,a
12:13:37.673707,a
12:13:37.673803,a
12:13:37.673907,a
12:13:37.674101,a
12:13:37.674207,a
12:13:37.674305,a
12:13:37.674408,a
12:13:37.674503,a
12:13:37.674609,a
12:13:37.674705,a
12:13:37.674802,a
12:13:37.674905,a
12:13:37.675106,a
12:13:37.675202,a
12:13:37.675307,a
12:13:37.675404,a
12:13:37.675502,a
12:13:37.675602,a
12:13:37.675707,a
12:13:37.675806,a
12:13:37.675906,a
12:13:37.676100,a
12:13:37.676207,a
12:13:37.676305,a
12:13:37.676402,a
12:13:37.676508,a
12:13:37.676607,a
12:13:37.676706,a
12:13:37.676806,a
12:13:37.676903,a
12:13:37.677107,a
12:13:37.677208,a
12:13:37.677307,a
12:13:37.677404,a
12:13:37.677504,a
12:13:37.677602,a
12:13:37.677708,a
12:13:37.677808,a
12:13:37.677907,a
12:13:37.678102,a
12:13:37.678207,a
12:13:37.678301,a
12:13:37.678405,a
12:13:37.678503,a
12:13:37.678600,a
12:13:37.678704,a
12:13:37.678801,a
12:13:37.678908,a
12:13:37.679103,a
12:13:37.679202,a
12:13:37.679308,a
12:13:37.679402,a
12:13:37.679501,a
12:13:37.679605,a
12:13:37.679703,a
12:13:37.679801,a
12:13:37.679907,a
12:13:37.680107,a
12:13:37.680200,a
12:13:37.680303,a
12:13:37.680406,a
12:13:37.680501,a
12:13:37.680607,a
12:13:37.680702,a
12:13:37.680806,a
12:13:37.680900,a
12:13:37.681103,a
12:13:37.681208,a
12:13:37.681308,a
12:13:37.681407,a
12:13:37.681500,a
12:13:37.681601,a
12:13:37.681702,a
12:13:37.681805,a
12:13:37.681902,a
12:13:37.682100,a
12:13:37.682204,a
12:13:37.682306,a
12:13:37.682401,a
12:13:37.682506,a
12:13:37.682605,a
12:13:37.682700,a
12:13:37.682804,a
12:13:37.682901,a
12:13:37.683106,a
12:13:37.683202,a
12:13:37.683303,a
12:13:37.683407,a
12:13:37.683501,a
12:13:37.683604,a
12:13:37.683707,a
12:13:37.683801,a
12:13:37.683901,a
12:13:37.684100,a
12:13:37.684206,a
12:13:37.684306,a
12:13:37.684404,a
12:13:37.684502,a
12:13:37.684600,a
12:13:37.684705,a
12:13:37.684805,a
12:13:37.684903,a
12:13:37.685105,a
12:13:37.685201,a
12:13:37.685304,a
12:13:37.685400,a
12:13:37.685504,a
12:13:37.685608,a
12:13:37.685700,a
12:13:37.685806,a
12:13:37.685908,a
12:13:37.686103,a
12:13:37.686207,a
12:13:37.686302,a
12:13:37.686404,a
12:13:37.686500,a
12:13:37.686606,a
12:13:37.686707,a
12:13:37.686801,a
12:13:37.686904,a
12:13:37.687107,a
12:13:37.687205,a
12:13:37.687302,a
12:13:37.687408,a
12:13:37.687505,a
12:13:37.687606,a
12:13:37.687702,a
12:13:37.687803,a
12:13:37.687904,a
12:13:37.688104,a
12:13:37.688202,a
12:13:37.688300,a
12:13:37.688400,a
12:13:37.688504,a
12:13:37.688603,a
12:13:37.688707,a
12:13:37.688800,a
12:13:37.688903,a
12:13:37.689102,a
12:13:37.689207,a
12:13:37.689307,a
12:13:37.689400,a
12:13:37.689502,a
12:13:37.689605,a
12:13:37.689706,a
12:13:37.689805,a
12:13:37.689906,a
12:13:37.690101,a
12:13:37.690201,a
12:13:37.690305,a
12:13:37.690407,a
12:13:37.690508,a
12:13:37.690607,a
12:13:37.690701,a
12:13:37.690803,a
12:13:37.690904,a
12:13:37.691102,a
12:13:37.691203,a
12:13:37.691300,a
12:13:37.691404,a
12:13:37.691508,a
12:13:37.691601,a
12:13:37.691703,a
12:13:37.691804,a
12:13:37.691900,a
12:13:37.692101,a
12:13:37.692204,a
12:13:37.692308,a
12:13:37.692402,a
12:13:37.692506,a
12:13:37.692607,a
12:13:37.692703,a
12:13:37.692806,a
12:13:37.692906,a
12:13:37.693106,a
12:13:37.693201,a
12:13:37.693305,a
12:13:37.693401,a
12:13:37.693504,a
12:13:37.693600,a
12:13:37.693703,a
12:13:37.693801,a
12:13:37.693906,a
12:13:37.694106,a
12:13:37.694203,a
12:13:37.694306,a
12:13:37.694401,a
12:13:37.694500,a
12:13:37.694602,a
12:13:37.694703,a
12:13:37.694803,a
12:13:37.694902,a
12:13:37.695107,a
12:13:37.695205,a
12:13:37.695304,a
12:13:37.695408,a
12:13:37.695503,a
12:13:37.695607,a
12:13:37.695705,a
12:13:37.695806,a
12:13:37.695902,a
12:13:37.696101,a
12:13:37.696207,a
12:13:37.696303,a
12:13:37.696400,a
12:13:37.696502,a
12:13:37.696604,a
12:13:37.696703,a
12:13:37.696806,a
12:13:37.696901,a
12:13:37.697103,a
12:13:37.697205,a
12:13:37.697302,a
12:13:37.697400,a
12:13:37.697504,a
12:13:37.697704,a
12:13:37.697801,a
12:13:37.697906,a
12:13:37.698107,a
12:13:37.698200,a
12:13:37.698300,a
12:13:37.698404,a
12:13:37.698502,a
12:13:37.698605,a
12:13:37.698707,a
12:13:37.698807,a
12:13:37.698907,a
12:13:37.699102,a
12:13:37.699205,a
12:13:37.699307,a
12:13:37.699403,a
12:13:37.699507,a
12:13:37.699600,a
12:13:37.699703,a
12:13:37.699806,a
12:13:37.699901,a
12:13:37.700103,a
12:13:37.700207,a
12:13:37.700300,a
12:13:37.700403,a
12:13:37.700506,a
12:13:37.700607,a
12:13:37.700708,a
12:13:37.700807,a
12:13:37.700908,a
12:13:37.701105,a
12:13:37.701201,a
12:13:37.701303,a
12:13:37.701403,a
12:13:37.701503,a
12:13:37.701602,a
12:13:37.701702,a
12:13:37.701803,a
12:13:37.701900,a
12:13:37.702103,a
12:13:37.702206,a
12:13:37.702301,a
12:13:37.702405,a
12:13:37.702507,a
12:13:37.702604,a
12:13:37.702706,a
12:13:37.702807,a
12:13:37.702908,a
12:13:37.703102,a
12:13:37.703201,a
12:13:37.703305,a
12:13:37.703408,a
12:13:37.703502,a
12:13:37.703600,a
12:13:37.703706,a
12:13:37.703801,a
12:13:37.703901,a
12:13:37.704105,a
12:13:37.704206,a
12:13:37.704301,a
12:13:37.704405,a
12:13:37.704507,a
12:13:37.704602,a
12:13:37.704704,a
12:13:37.704807,a
12:13:37.704905,a
12:13:37.705100,a
12:13:37.705203,a
12:13:37.705302,a
12:13:37.705400,a
12:13:37.705504,a
12:13:37.705606,a
12:13:37.705702,a
12:13:37.705805,a
12:13:37.705904,a
12:13:37.706101,a
12:13:37.706207,a
12:13:37.706302,a
12:13:37.706400,a
12:13:37.706505,a
12:13:37.706604,a
12:13:37.706701,a
12:13:37.706804,a
12:13:37.706904,a
12:13:37.707101,a
12:13:37.707206,a
12:13:37.707302,a
12:13:37.707405,a
12:13:37.707503,a
12:13:37.707604,a
12:13:37.707705,a
12:13:37.707802,a
12:13:37.707905,a
12:13:37.708105,a
12:13:37.708202,a
12:13:37.708304,a
12:13:37.708404,a
12:13:37.708501,a
12:13:37.708607,a
12:13:37.708703,a
12:13:37.708803,a
12:13:37.708906,a
12:13:37.709105,a
12:13:37.709202,a
12:13:37.709303,a
12:13:37.709401,a
12:13:37.709507,a
12:13:37.709604,a
12:13:37.709702,a
12:13:37.709803,a
12:13:37.709901,a
12:13:37.710104,a
12:13:37.710208,a
12:13:37.710300,a
12:13:37.710402,a
12:13:37.710508,a
12:13:37.710604,a
12:13:37.710705,a
12:13:37.710803,a
12:13:37.710904,a
12:13:37.711105,a
12:13:37.711202,a
12:13:37.711304,a
12:13:37.711400,a
12:13:37.711500,a
12:13:37.711605,a
12:13:37.711703,a
12:13:37.711802,a
12:13:37.711905,a
12:13:37.712105,a
12:13:37.712205,a
12:13:37.712301,a
12:13:37.712401,a
12:13:37.712500,a
12:13:37.712603,a
12:13:37.712703,a
12:13:37.712802,a
12:13:37.712906,a
12:13:37.713104,a
12:13:37.713204,a
12:13:37.713301,a
12:13:37.713401,a
12:13:37.713503,a
12:13:37.713602,a
12:13:37.713700,a
12:13:37.713802,a
12:13:37.713900,a
12:13:37.714102,a
12:13:37.714207,a
12:13:37.714309,a
12:13:37.714405,a
12:13:37.714505,a
12:13:37.714604,a
12:13:37.714704,a
12:13:37.714800,a
12:13:37.714906,a
12:13:37.715102,a
12:13:37.715206,a
12:13:37.715305,a
12:13:37.715405,a
12:13:37.715505,a
12:13:37.715603,a
12:13:37.715706,a
12:13:37.715802,a
12:13:37.715904,a
12:13:37.716101,a
12:13:37.716201,a
12:13:37.716302,a
12:13:37.716402,a
12:13:37.716503,a
12:13:37.716607,a
12:13:37.716706,a
12:13:37.716806,a
12:13:37.716905,a
12:13:37.717104,a
12:13:37.717204,a
12:13:37.717304,a
12:13:37.717400,a
12:13:37.717409,a
12:13:37.717501,a
12:13:37.717604,a
12:13:37.717704,a
12:13:37.717804,a
12:13:37.717900,a
12:13:37.718104,a
12:13:37.718200,a
12:13:37.718301,a
12:13:37.718406,a
12:13:37.718506,a
12:13:37.718601,a
12:13:37.718706,a
12:13:37.718800,a
12:13:37.718900,a
12:13:37.719102,a
12:13:37.719204,a
12:13:37.719306,a
12:13:37.719401,a
12:13:37.719502,a
12:13:37.719604,a
12:13:37.719705,a
12:13:37.719800,a
12:13:37.719905,a
12:13:37.720101,a
12:13:37.720201,a
12:13:37.720300,a
12:13:37.720406,a
12:13:37.720506,a
12:13:37.720607,a
12:13:37.720700,a
12:13:37.720805,a
12:13:37.720904,a
12:13:37.721103,a
12:13:37.721203,a
12:13:37.721302,a
12:13:37.721406,a
12:13:37.721506,a
12:13:37.721605,a
12:13:37.721704,a
12:13:37.721805,a
12:13:37.721900,a
12:13:37.722105,a
12:13:37.722205,a
12:13:37.722301,a
12:13:37.722405,a
12:13:37.722501,a
12:13:37.722604,a
12:13:37.722703,a
12:13:37.722805,a
12:13:37.722903,a
12:13:37.723103,a
12:13:37.723203,a
12:13:37.723303,a
12:13:37.723403,a
12:13:37.723503,a
12:13:37.723605,a
12:13:37.723700,a
12:13:37.723801,a
12:13:37.723908,a
12:13:37.724105,a
12:13:37.724200,a
12:13:37.724301,a
12:13:37.724404,a
12:13:37.724505,a
12:13:37.724605,a
12:13:37.724704,a
12:13:37.724800,a
12:13:37.724901,a
12:13:37.725105,a
12:13:37.725205,a
12:13:37.725307,a
12:13:37.725400,a
12:13:37.725500,a
12:13:37.725604,a
12:13:37.725702,a
12:13:37.725802,a
12:13:37.725901,a
12:13:37.726106,a
12:13:37.726206,a
12:13:37.726303,a
12:13:37.726404,a
12:13:37.726502,a
12:13:37.726604,a
12:13:37.726702,a
12:13:37.726804,a
12:13:37.726906,a
12:13:37.727101,a
12:13:37.727203,a
12:13:37.727301,a
12:13:37.727405,a
12:13:37.727501,a
12:13:37.727605,a
12:13:37.727700,a
12:13:37.727807,a
12:13:37.727904,a
12:13:37.728102,a
12:13:37.728202,a
12:13:37.728305,a
12:13:37.728405,a
12:13:37.728505,a
12:13:37.728602,a
12:13:37.728705,a
12:13:37.728801,a
12:13:37.728902,a
12:13:37.729101,a
12:13:37.729205,a
12:13:37.729306,a
12:13:37.729406,a
12:13:37.729502,a
12:13:37.729602,a
12:13:37.729703,a
12:13:37.729800,a
12:13:37.729904,a
12:13:37.730101,a
12:13:37.730204,a
12:13:37.730301,a
12:13:37.730406,a
12:13:37.730500,a
12:13:37.730600,a
12:13:37.730705,a
12:13:37.730802,a
12:13:37.730903,a
12:13:37.731104,a
12:13:37.731203,a
12:13:37.731304,a
12:13:37.731402,a
12:13:37.731504,a
12:13:37.731601,a
12:13:37.731701,a
12:13:37.731801,a
12:13:37.731906,a
12:13:37.732103,a
12:13:37.732203,a
12:13:37.732302,a
12:13:37.732405,a
12:13:37.732505,a
12:13:37.732600,a
12:13:37.732700,a
12:13:37.732802,a
12:13:37.732902,a
12:13:37.733108,a
12:13:37.733206,a
12:13:37.733302,a
12:13:37.733400,a
12:13:37.733506,a
12:13:37.733602,a
12:13:37.733700,a
12:13:37.733804,a
12:13:37.733901,a
12:13:37.734105,a
12:13:37.734205,a
12:13:37.734307,a
12:13:37.734407,a
12:13:37.734507,a
12:13:37.734600,a
12:13:37.734701,a
12:13:37.734802,a
12:13:37.734900,a
12:13:37.735106,a
12:13:37.735200,a
12:13:37.735305,a
12:13:37.735403,a
12:13:37.735502,a
12:13:37.735602,a
12:13:37.735702,a
12:13:37.735801,a
12:13:37.735902,a
12:13:37.736103,a
12:13:37.736206,a
12:13:37.736304,a
12:13:37.736405,a
12:13:37.736503,a
12:13:37.736600,a
12:13:37.736706,a
12:13:37.736807,a
12:13:37.736902,a
12:13:37.737106,a
12:13:37.737208,a
12:13:37.737302,a
12:13:37.737405,a
12:13:37.737500,a
12:13:37.737600,a
